replica,arrivals,deadlines,indicador,x,y,profits,ready_times,service_times
0,31606.0,61200.0,True,13391.10546875,9501.9013671875,1.0,31606.0,180.0
0,31648.0,43348.0,False,15525.4794921875,14773.998046875,2.0,32548.0,180.0
0,31780.0,61200.0,True,16047.7880859375,6748.1025390625,1.0,31780.0,180.0
0,32103.0,43803.0,False,17536.798828125,11235.3115234375,2.0,33003.0,180.0
0,32123.0,61200.0,True,13975.5009765625,9427.21875,1.0,32123.0,180.0
0,32939.0,44639.0,False,12052.0654296875,10883.166015625,2.0,33839.0,180.0
0,32961.0,44661.0,False,16524.859375,9300.8984375,2.0,33861.0,180.0
0,33315.0,45015.0,False,4136.3154296875,11582.1220703125,2.0,34215.0,180.0
0,33427.0,45127.0,False,1717.130859375,5658.31640625,2.0,34327.0,180.0
0,33457.0,61200.0,True,4964.8271484375,16721.998046875,1.0,33457.0,180.0
0,33837.0,45537.0,False,13821.4814453125,10273.294921875,2.0,34737.0,180.0
0,33881.0,61200.0,True,2825.196044921875,14750.36328125,1.0,33881.0,180.0
0,34064.0,61200.0,True,15899.53515625,17070.8984375,1.0,34064.0,180.0
0,34076.0,45776.0,False,8456.0087890625,14832.0048828125,2.0,34976.0,180.0
0,34421.0,46121.0,False,14427.6513671875,5579.29296875,2.0,35321.0,180.0
0,34542.0,46242.0,False,15117.345703125,9516.3681640625,2.0,35442.0,180.0
0,35189.0,46889.0,False,7301.20654296875,3758.826904296875,2.0,36089.0,180.0
0,35520.0,47220.0,False,15304.8486328125,8075.2861328125,2.0,36420.0,180.0
0,35800.0,47500.0,False,14581.74609375,8624.828125,2.0,36700.0,180.0
0,36839.0,61200.0,True,15597.625,15407.193359375,1.0,36839.0,180.0
0,36847.0,48547.0,False,15693.67578125,13581.6650390625,2.0,37747.0,180.0
0,36924.0,48624.0,False,3186.07470703125,4832.33251953125,2.0,37824.0,180.0
0,37176.0,61200.0,True,5046.98828125,7874.7900390625,1.0,37176.0,180.0
0,37352.0,49052.0,False,16092.24609375,10586.669921875,2.0,38252.0,180.0
0,37411.0,49111.0,False,4928.40576171875,6060.27490234375,2.0,38311.0,180.0
0,37452.0,61200.0,True,12300.3779296875,12676.0302734375,1.0,37452.0,180.0
0,37624.0,49324.0,False,15181.4033203125,9658.0595703125,2.0,38524.0,180.0
0,37734.0,61200.0,True,14865.1943359375,14065.2783203125,1.0,37734.0,180.0
0,37839.0,49539.0,False,16252.6494140625,6257.17529296875,2.0,38739.0,180.0
0,38567.0,50267.0,False,3236.45703125,15614.44140625,2.0,39467.0,180.0
0,39132.0,50832.0,False,12133.2822265625,5725.8740234375,2.0,40032.0,180.0
0,39225.0,50925.0,False,4977.931640625,9998.630859375,2.0,40125.0,180.0
0,39590.0,51290.0,False,6673.90625,8495.96484375,2.0,40490.0,180.0
0,39701.0,51401.0,False,14150.4189453125,12207.474609375,2.0,40601.0,180.0
0,39782.0,51482.0,False,13165.0810546875,11159.169921875,2.0,40682.0,180.0
0,39783.0,61200.0,True,4563.638671875,6488.5126953125,1.0,39783.0,180.0
0,39840.0,61200.0,True,1598.382080078125,8649.9619140625,1.0,39840.0,180.0
0,39869.0,61200.0,True,4572.23486328125,5258.52001953125,1.0,39869.0,180.0
0,39912.0,51612.0,False,15797.61328125,7592.83056640625,2.0,40812.0,180.0
0,39943.0,51643.0,False,15861.375,13671.3291015625,2.0,40843.0,180.0
0,40000.0,61200.0,True,16689.3828125,8138.67333984375,1.0,40000.0,180.0
0,40039.0,51739.0,False,13162.2236328125,15213.9169921875,2.0,40939.0,180.0
0,40198.0,61200.0,True,4942.53466796875,5275.25830078125,1.0,40198.0,180.0
0,40213.0,61200.0,True,17588.484375,13784.2548828125,1.0,40213.0,180.0
0,40247.0,51947.0,False,15056.0791015625,6256.365234375,2.0,41147.0,180.0
0,40376.0,52076.0,False,4553.3017578125,3104.2236328125,2.0,41276.0,180.0
0,40458.0,52158.0,False,12161.388671875,15291.2314453125,2.0,41358.0,180.0
0,40524.0,52224.0,False,14538.2470703125,11938.3798828125,2.0,41424.0,180.0
0,40554.0,52254.0,False,6276.89306640625,14080.951171875,2.0,41454.0,180.0
0,40643.0,52343.0,False,13477.3232421875,6710.96044921875,2.0,41543.0,180.0
0,40702.0,52402.0,False,11523.6884765625,10611.130859375,2.0,41602.0,180.0
0,40854.0,52554.0,False,8867.1357421875,14256.2451171875,2.0,41754.0,180.0
0,40908.0,52608.0,False,16260.0654296875,14506.9296875,2.0,41808.0,180.0
0,41180.0,61200.0,True,5119.4296875,6237.7080078125,1.0,41180.0,180.0
0,41191.0,52891.0,False,8928.349609375,13281.7119140625,2.0,42091.0,180.0
0,41199.0,52899.0,False,17612.134765625,7094.646484375,2.0,42099.0,180.0
0,41229.0,61200.0,True,11883.873046875,18791.83984375,1.0,41229.0,180.0
0,41250.0,61200.0,True,2591.04736328125,15392.6015625,1.0,41250.0,180.0
0,41325.0,61200.0,True,13629.619140625,12105.7041015625,1.0,41325.0,180.0
0,41342.0,53042.0,False,4484.5400390625,12392.3857421875,2.0,42242.0,180.0
0,41389.0,53089.0,False,8205.947265625,13132.708984375,2.0,42289.0,180.0
0,41565.0,61200.0,True,7020.50439453125,2661.71533203125,1.0,41565.0,180.0
0,41924.0,53624.0,False,6134.2353515625,7485.4404296875,2.0,42824.0,180.0
0,41949.0,53649.0,False,2139.254150390625,6443.8349609375,2.0,42849.0,180.0
0,41989.0,61200.0,True,7260.537109375,3149.622314453125,1.0,41989.0,180.0
0,42024.0,53724.0,False,18872.97265625,5992.81787109375,2.0,42924.0,180.0
0,42056.0,53756.0,False,13938.970703125,5394.92333984375,2.0,42956.0,180.0
0,42136.0,53836.0,False,6291.623046875,10679.2333984375,2.0,43036.0,180.0
0,42285.0,61200.0,True,14892.08203125,5129.87353515625,1.0,42285.0,180.0
0,42487.0,61200.0,True,14073.419921875,6882.71435546875,1.0,42487.0,180.0
0,42629.0,54329.0,False,15688.9677734375,9973.3857421875,2.0,43529.0,180.0
0,42725.0,61200.0,True,14716.041015625,9889.2236328125,1.0,42725.0,180.0
0,42733.0,54433.0,False,10831.2421875,10292.650390625,2.0,43633.0,180.0
0,42749.0,54449.0,False,5175.7412109375,3740.248046875,2.0,43649.0,180.0
0,42763.0,54463.0,False,15297.638671875,8968.5078125,2.0,43663.0,180.0
0,42776.0,61200.0,True,13172.251953125,13455.025390625,1.0,42776.0,180.0
0,42951.0,54651.0,False,10933.6474609375,7041.2080078125,2.0,43851.0,180.0
0,43104.0,54804.0,False,5486.83837890625,4768.50341796875,2.0,44004.0,180.0
0,43162.0,54862.0,False,14263.0322265625,9957.705078125,2.0,44062.0,180.0
0,43217.0,54917.0,False,8613.33984375,3690.979736328125,2.0,44117.0,180.0
0,43267.0,54967.0,False,14684.640625,9597.5517578125,2.0,44167.0,180.0
0,43271.0,61200.0,True,16466.712890625,10353.322265625,1.0,43271.0,180.0
0,43295.0,54995.0,False,4961.3486328125,13449.0478515625,2.0,44195.0,180.0
0,43448.0,61200.0,True,17786.162109375,13177.818359375,1.0,43448.0,180.0
0,43550.0,55250.0,False,16241.4482421875,12279.6923828125,2.0,44450.0,180.0
0,43639.0,55339.0,False,3472.1865234375,12306.1845703125,2.0,44539.0,180.0
0,43673.0,55373.0,False,18348.88671875,14652.3310546875,2.0,44573.0,180.0
0,43681.0,55381.0,False,4822.765625,9635.099609375,2.0,44581.0,180.0
0,43729.0,61200.0,True,3350.894287109375,4755.19580078125,1.0,43729.0,180.0
0,43973.0,55673.0,False,13434.705078125,12362.7861328125,2.0,44873.0,180.0
0,43977.0,55677.0,False,13592.1787109375,4968.96142578125,2.0,44877.0,180.0
0,44023.0,61200.0,True,6814.306640625,13804.73046875,1.0,44023.0,180.0
0,44026.0,55726.0,False,11129.15234375,12046.6787109375,2.0,44926.0,180.0
0,44034.0,55734.0,False,4380.40234375,5202.36865234375,2.0,44934.0,180.0
0,44048.0,55748.0,False,15438.681640625,8390.1103515625,2.0,44948.0,180.0
0,44190.0,55890.0,False,15213.5771484375,10943.5078125,2.0,45090.0,180.0
0,44260.0,55960.0,False,14375.2294921875,10472.1669921875,2.0,45160.0,180.0
0,44389.0,56089.0,False,16252.669921875,9900.474609375,2.0,45289.0,180.0
0,44529.0,61200.0,True,5530.81103515625,5189.03125,1.0,44529.0,180.0
0,44556.0,56256.0,False,1677.4136962890625,16154.3369140625,2.0,45456.0,180.0
0,44612.0,56312.0,False,15512.9208984375,15715.4853515625,2.0,45512.0,180.0
0,44677.0,61200.0,True,17940.662109375,9662.3388671875,1.0,44677.0,180.0
0,44763.0,56463.0,False,15049.154296875,12147.3779296875,2.0,45663.0,180.0
0,44861.0,56561.0,False,2761.223876953125,14195.2353515625,2.0,45761.0,180.0
0,44890.0,56590.0,False,5111.56494140625,15141.3193359375,2.0,45790.0,180.0
0,44909.0,56609.0,False,3955.696533203125,14345.150390625,2.0,45809.0,180.0
0,44983.0,56683.0,False,13495.619140625,4249.68115234375,2.0,45883.0,180.0
0,45081.0,56781.0,False,5414.75048828125,2435.589111328125,2.0,45981.0,180.0
0,45096.0,56796.0,False,14746.6494140625,0.0,2.0,45996.0,180.0
0,45167.0,56867.0,False,14039.4287109375,11816.60546875,2.0,46067.0,180.0
0,45430.0,61200.0,True,5285.0947265625,14501.7587890625,1.0,45430.0,180.0
0,45457.0,57157.0,False,6905.93603515625,4614.013671875,2.0,46357.0,180.0
0,45611.0,57311.0,False,4802.8349609375,12990.91015625,2.0,46511.0,180.0
0,45670.0,57370.0,False,13182.796875,9185.2294921875,2.0,46570.0,180.0
0,45695.0,57395.0,False,4165.04248046875,12448.7021484375,2.0,46595.0,180.0
0,45731.0,61200.0,True,5740.205078125,12011.3662109375,1.0,45731.0,180.0
