replica,arrivals,deadlines,indicador,x,y,profits,ready_times,service_times
0,31606.0,61200.0,True,17456.154296875,7662.48095703125,1.0,31606.0,180.0
0,31648.0,43348.0,False,2005.50732421875,10326.5078125,2.0,32548.0,180.0
0,31780.0,61200.0,True,9963.75,18664.92578125,1.0,31780.0,180.0
0,32103.0,43803.0,False,1307.90966796875,15028.5107421875,2.0,33003.0,180.0
0,32123.0,61200.0,True,17223.2578125,14388.6572265625,1.0,32123.0,180.0
0,32939.0,44639.0,False,6736.9765625,16744.11328125,2.0,33839.0,180.0
0,32961.0,44661.0,False,15789.591796875,3364.3056640625,2.0,33861.0,180.0
0,33315.0,45015.0,False,14510.232421875,9925.87109375,2.0,34215.0,180.0
0,33427.0,45127.0,False,6601.14013671875,19471.0546875,2.0,34327.0,180.0
0,33457.0,61200.0,True,11847.0361328125,14779.4677734375,1.0,33457.0,180.0
0,33837.0,45537.0,False,4858.333984375,10112.517578125,2.0,34737.0,180.0
0,33881.0,61200.0,True,10612.7109375,6037.9462890625,1.0,33881.0,180.0
0,34064.0,61200.0,True,2263.793212890625,13086.1796875,1.0,34064.0,180.0
0,34076.0,45776.0,False,10219.9345703125,15956.09375,2.0,34976.0,180.0
0,34421.0,46121.0,False,11128.8310546875,2687.766845703125,2.0,35321.0,180.0
0,34542.0,46242.0,False,2218.49658203125,11096.4072265625,2.0,35442.0,180.0
0,35189.0,46889.0,False,16773.78125,6731.4326171875,2.0,36089.0,180.0
0,35520.0,47220.0,False,17799.2578125,10143.2939453125,2.0,36420.0,180.0
0,35800.0,47500.0,False,9867.8837890625,9038.341796875,2.0,36700.0,180.0
0,36839.0,61200.0,True,4533.06298828125,8742.5849609375,1.0,36839.0,180.0
0,36847.0,48547.0,False,8180.24169921875,5460.28759765625,2.0,37747.0,180.0
0,36924.0,48624.0,False,4841.693359375,10078.076171875,2.0,37824.0,180.0
0,37176.0,61200.0,True,4453.91162109375,7877.04443359375,1.0,37176.0,180.0
0,37352.0,49052.0,False,16150.8935546875,9460.6005859375,2.0,38252.0,180.0
0,37411.0,49111.0,False,3800.852783203125,19605.4921875,2.0,38311.0,180.0
0,37452.0,61200.0,True,19003.787109375,6660.51123046875,1.0,37452.0,180.0
0,37624.0,49324.0,False,12447.419921875,19673.037109375,2.0,38524.0,180.0
0,37734.0,61200.0,True,10582.4658203125,6495.4521484375,1.0,37734.0,180.0
0,37839.0,49539.0,False,8323.7509765625,14997.5888671875,2.0,38739.0,180.0
0,38567.0,50267.0,False,17564.16796875,7246.23583984375,2.0,39467.0,180.0
0,39132.0,50832.0,False,19427.7578125,1310.546630859375,2.0,40032.0,180.0
0,39225.0,50925.0,False,5814.5244140625,2985.859619140625,2.0,40125.0,180.0
0,39590.0,51290.0,False,3703.808837890625,16724.052734375,2.0,40490.0,180.0
0,39701.0,51401.0,False,19457.189453125,13569.376953125,2.0,40601.0,180.0
0,39782.0,51482.0,False,9941.7109375,19658.216796875,2.0,40682.0,180.0
0,39783.0,61200.0,True,16023.5283203125,7818.19482421875,1.0,39783.0,180.0
0,39840.0,61200.0,True,5174.46728515625,178.98094177246094,1.0,39840.0,180.0
0,39869.0,61200.0,True,10838.849609375,15245.1533203125,1.0,39869.0,180.0
0,39912.0,51612.0,False,13143.5322265625,3295.64892578125,2.0,40812.0,180.0
0,39943.0,51643.0,False,14152.205078125,3835.462158203125,2.0,40843.0,180.0
0,40000.0,61200.0,True,6293.61572265625,16107.4072265625,1.0,40000.0,180.0
0,40039.0,51739.0,False,5094.0634765625,12916.1884765625,2.0,40939.0,180.0
0,40198.0,61200.0,True,2983.3974609375,4483.599609375,1.0,40198.0,180.0
0,40213.0,61200.0,True,19508.892578125,11153.193359375,1.0,40213.0,180.0
0,40247.0,51947.0,False,1703.4581298828125,6627.390625,2.0,41147.0,180.0
0,40376.0,52076.0,False,16897.33984375,14539.6923828125,2.0,41276.0,180.0
0,40458.0,52158.0,False,6620.751953125,17786.5546875,2.0,41358.0,180.0
0,40524.0,52224.0,False,1421.709716796875,12461.5302734375,2.0,41424.0,180.0
0,40554.0,52254.0,False,9326.880859375,8744.4912109375,2.0,41454.0,180.0
0,40643.0,52343.0,False,12360.607421875,1337.016845703125,2.0,41543.0,180.0
0,40702.0,52402.0,False,6031.15283203125,9477.4658203125,2.0,41602.0,180.0
0,40854.0,52554.0,False,8847.4267578125,11983.7763671875,2.0,41754.0,180.0
0,40908.0,52608.0,False,14256.3955078125,11133.7880859375,2.0,41808.0,180.0
0,41180.0,61200.0,True,6653.5546875,13814.65234375,1.0,41180.0,180.0
0,41191.0,52891.0,False,14675.16015625,16621.037109375,2.0,42091.0,180.0
0,41199.0,52899.0,False,16010.310546875,7946.85693359375,2.0,42099.0,180.0
0,41229.0,61200.0,True,15182.6513671875,4733.9736328125,1.0,41229.0,180.0
0,41250.0,61200.0,True,8946.0400390625,1147.269287109375,1.0,41250.0,180.0
0,41325.0,61200.0,True,5319.84765625,9925.6953125,1.0,41325.0,180.0
0,41342.0,53042.0,False,3141.053466796875,15783.39453125,2.0,42242.0,180.0
0,41389.0,53089.0,False,9024.978515625,15327.3056640625,2.0,42289.0,180.0
0,41565.0,61200.0,True,9935.8291015625,19537.576171875,1.0,41565.0,180.0
0,41924.0,53624.0,False,11402.1181640625,18184.7421875,2.0,42824.0,180.0
0,41949.0,53649.0,False,3925.868408203125,10591.005859375,2.0,42849.0,180.0
0,41989.0,61200.0,True,3278.3955078125,17039.9375,1.0,41989.0,180.0
0,42024.0,53724.0,False,13641.451171875,423.9505615234375,2.0,42924.0,180.0
0,42056.0,53756.0,False,3473.693603515625,10981.8388671875,2.0,42956.0,180.0
0,42136.0,53836.0,False,19086.25390625,18727.931640625,2.0,43036.0,180.0
0,42285.0,61200.0,True,11282.08984375,4204.1357421875,1.0,42285.0,180.0
0,42487.0,61200.0,True,11209.4072265625,14104.2001953125,1.0,42487.0,180.0
0,42629.0,54329.0,False,15334.751953125,15251.708984375,2.0,43529.0,180.0
0,42725.0,61200.0,True,17722.408203125,3164.07421875,1.0,42725.0,180.0
0,42733.0,54433.0,False,8139.61962890625,10982.5458984375,2.0,43633.0,180.0
0,42749.0,54449.0,False,18369.193359375,8395.703125,2.0,43649.0,180.0
0,42763.0,54463.0,False,11664.0009765625,14987.9287109375,2.0,43663.0,180.0
0,42776.0,61200.0,True,16327.50390625,3256.0830078125,1.0,42776.0,180.0
0,42951.0,54651.0,False,1608.976806640625,6545.4775390625,2.0,43851.0,180.0
0,43104.0,54804.0,False,18509.427734375,11712.62109375,2.0,44004.0,180.0
0,43162.0,54862.0,False,3392.359619140625,5236.2841796875,2.0,44062.0,180.0
0,43217.0,54917.0,False,16403.599609375,5120.9501953125,2.0,44117.0,180.0
0,43267.0,54967.0,False,3653.312255859375,1328.2919921875,2.0,44167.0,180.0
0,43271.0,61200.0,True,19355.408203125,18552.4609375,1.0,43271.0,180.0
0,43295.0,54995.0,False,4670.74365234375,8849.2490234375,2.0,44195.0,180.0
0,43448.0,61200.0,True,6585.76513671875,19630.5390625,1.0,43448.0,180.0
0,43550.0,55250.0,False,4033.358154296875,9608.998046875,2.0,44450.0,180.0
0,43639.0,55339.0,False,7809.92724609375,10315.78125,2.0,44539.0,180.0
0,43673.0,55373.0,False,2768.43994140625,8609.623046875,2.0,44573.0,180.0
0,43681.0,55381.0,False,2578.970947265625,14432.66796875,2.0,44581.0,180.0
0,43729.0,61200.0,True,11643.95703125,14700.244140625,1.0,43729.0,180.0
0,43973.0,55673.0,False,12498.880859375,19377.970703125,2.0,44873.0,180.0
0,43977.0,55677.0,False,17218.744140625,7280.69873046875,2.0,44877.0,180.0
0,44023.0,61200.0,True,8688.025390625,10600.859375,1.0,44023.0,180.0
0,44026.0,55726.0,False,19661.31640625,3466.146240234375,2.0,44926.0,180.0
0,44034.0,55734.0,False,18879.7734375,14307.4482421875,2.0,44934.0,180.0
0,44048.0,55748.0,False,7445.84716796875,8617.123046875,2.0,44948.0,180.0
0,44190.0,55890.0,False,6595.77587890625,3019.93994140625,2.0,45090.0,180.0
0,44260.0,55960.0,False,19524.552734375,9615.87890625,2.0,45160.0,180.0
