replica,arrivals,deadlines,indicador,x,y,profits,ready_times,service_times
0,31595.0,43295.0,False,4714.951171875,4801.8740234375,2.0,32495.0,180.0
0,31888.0,43588.0,False,8844.4208984375,10640.830078125,2.0,32788.0,180.0
0,32084.0,61200.0,True,1433.197021484375,1174.5919189453125,1.0,32084.0,180.0
0,32160.0,61200.0,True,9889.1220703125,17830.634765625,1.0,32160.0,180.0
0,32425.0,44125.0,False,17456.154296875,7662.48095703125,2.0,33325.0,180.0
0,32439.0,44139.0,False,2005.50732421875,10326.5078125,2.0,33339.0,180.0
0,32667.0,44367.0,False,9963.75,18664.92578125,2.0,33567.0,180.0
0,32739.0,44439.0,False,1307.90966796875,15028.5107421875,2.0,33639.0,180.0
0,33002.0,44702.0,False,17223.2578125,14388.6572265625,2.0,33902.0,180.0
0,33156.0,44856.0,False,6736.9765625,16744.11328125,2.0,34056.0,180.0
0,33378.0,45078.0,False,15789.591796875,3364.3056640625,2.0,34278.0,180.0
0,33412.0,61200.0,True,14510.232421875,9925.87109375,1.0,33412.0,180.0
0,33455.0,45155.0,False,6601.14013671875,19471.0546875,2.0,34355.0,180.0
0,33656.0,61200.0,True,11847.0361328125,14779.4677734375,1.0,33656.0,180.0
0,33871.0,45571.0,False,4858.333984375,10112.517578125,2.0,34771.0,180.0
0,34084.0,45784.0,False,10612.7109375,6037.9462890625,2.0,34984.0,180.0
0,34138.0,61200.0,True,2263.793212890625,13086.1796875,1.0,34138.0,180.0
0,34264.0,45964.0,False,10219.9345703125,15956.09375,2.0,35164.0,180.0
0,34602.0,61200.0,True,11128.8310546875,2687.766845703125,1.0,34602.0,180.0
0,34662.0,61200.0,True,2218.49658203125,11096.4072265625,1.0,34662.0,180.0
0,34937.0,46637.0,False,16773.78125,6731.4326171875,2.0,35837.0,180.0
0,34986.0,46686.0,False,17799.2578125,10143.2939453125,2.0,35886.0,180.0
0,35118.0,61200.0,True,9867.8837890625,9038.341796875,1.0,35118.0,180.0
0,35174.0,61200.0,True,4533.06298828125,8742.5849609375,1.0,35174.0,180.0
0,35261.0,46961.0,False,8180.24169921875,5460.28759765625,2.0,36161.0,180.0
0,35266.0,61200.0,True,4841.693359375,10078.076171875,1.0,35266.0,180.0
0,35299.0,46999.0,False,4453.91162109375,7877.04443359375,2.0,36199.0,180.0
0,35436.0,47136.0,False,16150.8935546875,9460.6005859375,2.0,36336.0,180.0
0,35448.0,61200.0,True,3800.852783203125,19605.4921875,1.0,35448.0,180.0
0,35574.0,47274.0,False,19003.787109375,6660.51123046875,2.0,36474.0,180.0
0,36042.0,47742.0,False,12447.419921875,19673.037109375,2.0,36942.0,180.0
0,36155.0,61200.0,True,10582.4658203125,6495.4521484375,1.0,36155.0,180.0
0,36380.0,61200.0,True,8323.7509765625,14997.5888671875,1.0,36380.0,180.0
0,36477.0,61200.0,True,17564.16796875,7246.23583984375,1.0,36477.0,180.0
0,36494.0,48194.0,False,19427.7578125,1310.546630859375,2.0,37394.0,180.0
0,36513.0,48213.0,False,5814.5244140625,2985.859619140625,2.0,37413.0,180.0
0,36662.0,48362.0,False,3703.808837890625,16724.052734375,2.0,37562.0,180.0
0,37248.0,48948.0,False,19457.189453125,13569.376953125,2.0,38148.0,180.0
