replica,arrivals,deadlines,indicador,x,y,profits,ready_times,service_times
0,42672.8801184246,54372.8801184246,False,15995.640441485388,6987.73998098666,2,43572.8801184246,180
0,42319.62682156922,54019.62682156922,False,16731.296265846657,11749.072084681487,2,43219.62682156922,180
0,51548.829571303075,63248.829571303075,False,10689.117825144938,9621.758967751719,2,52448.829571303075,180
0,47726.83331398184,59426.83331398184,False,6687.2562262096435,1510.0672760777845,2,48626.83331398184,180
0,46061.49895069597,61200.0,True,10531.569333185875,16014.995429722421,1,46061.49895069597,180
0,55383.23822411408,61200.0,True,8159.6899072968945,11034.451905186796,1,55383.23822411408,180
0,43239.656729563445,54939.656729563445,False,11900.979594008411,6785.4249179238195,2,44139.656729563445,180
0,51810.49426305029,63510.49426305029,False,14416.261926210133,16106.299347158101,2,52710.49426305029,180
0,45409.32107253062,61200.0,True,19252.986371097493,18888.19451154547,1,45409.32107253062,180
0,41932.72843996896,53632.72843996896,False,1738.5002990069866,12664.81549821921,2,42832.72843996896,180
0,48015.491207660816,61200.0,True,17528.881517505877,12858.511272285064,1,48015.491207660816,180
0,52985.13658332819,61200.0,True,6717.3171429967015,16502.146628453196,1,52985.13658332819,180
0,38228.301503178525,49928.301503178525,False,6903.842897625512,15476.690464026806,2,39128.301503178525,180
0,48775.59472572863,60475.59472572863,False,19490.945303977398,15595.175495760615,2,49675.59472572863,180
0,46694.64464814049,58394.64464814049,False,9421.309053876288,3642.142776431665,2,47594.64464814049,180
0,44940.145998446395,56640.145998446395,False,13976.917063218089,8051.000871939611,2,45840.145998446395,180
0,42636.268328783626,54336.268328783626,False,2645.5242225066077,18011.446024727713,2,43536.268328783626,180
0,54943.580371525575,61200.0,True,10593.233573101621,16301.088568049143,1,54943.580371525575,180
0,34782.50951302428,46482.50951302428,False,9949.297879597812,14404.051632645916,2,35682.50951302428,180
0,33635.8388013404,45335.8388013404,False,5329.967867417644,14643.691569181248,2,34535.8388013404,180
0,43158.77172099555,54858.77172099555,False,11465.887563588012,16762.139263565918,2,44058.77172099555,180
0,50598.324535956184,62298.324535956184,False,7077.427531224989,19172.543546264413,2,51498.324535956184,180
0,37744.98599683738,49444.98599683738,False,1364.9941070818318,16741.579814060588,2,38644.98599683738,180
0,53293.79575009715,64993.79575009715,False,12208.093340159152,18986.135941155313,2,54193.79575009715,180
0,48015.01149679086,59715.01149679086,False,9675.098838648255,5398.224447843898,2,48915.01149679086,180
0,38316.39024851135,50016.39024851135,False,16928.156986291146,19104.72625446958,2,39216.39024851135,180
0,43014.508622642665,54714.508622642665,False,6887.674640884665,7030.803222684376,2,43914.508622642665,180
0,52184.574524413394,63884.574524413394,False,9193.630255222623,1518.668207392442,2,53084.574524413394,180
0,39338.3650444774,51038.3650444774,False,105.0763711676983,2061.8749202748977,2,40238.3650444774,180
0,55458.889071877056,67158.88907187706,False,15800.271175837122,13811.204648912812,2,56358.889071877056,180
0,39261.18342333184,50961.18342333184,False,15167.848278913629,12778.987706685237,2,40161.18342333184,180
0,53108.59263991592,61200.0,True,19611.536003599762,18067.276252720498,1,53108.59263991592,180
0,47264.36225992839,58964.36225992839,False,13398.349291000784,883.3087542020035,2,48164.36225992839,180
0,51802.259232934615,63502.259232934615,False,9464.202361626669,6257.097130111751,2,52702.259232934615,180
0,48533.39125007067,60233.39125007067,False,2305.6404249456873,8435.25319461025,2,49433.39125007067,180
0,47343.3378850001,61200.0,True,9102.873700723121,10448.69152142338,1,47343.3378850001,180
0,42225.8201960926,53925.8201960926,False,11213.54388007028,9621.237676881728,2,43125.8201960926,180
0,42775.43156458676,61200.0,True,8089.708993637015,11448.555188669314,1,42775.43156458676,180
0,44363.917260579896,61200.0,True,14757.1153381305,10403.362197574637,1,44363.917260579896,180
0,50557.55475625103,62257.55475625103,False,9238.857011511753,19806.826266835542,2,51457.55475625103,180
0,34610.10750834978,46310.10750834978,False,18651.798188505058,1400.5941149494206,2,35510.10750834978,180
0,32217.20162597031,43917.20162597031,False,751.9354641252174,9595.626537130096,2,33117.20162597031,180
0,42467.669164624574,54167.669164624574,False,1833.9867022286028,6727.409276568441,2,43367.669164624574,180
0,46830.11725838681,58530.11725838681,False,9346.215330753052,5940.057529097644,2,47730.11725838681,180
0,52632.17449126186,61200.0,True,5545.312913935471,18206.782041150687,1,52632.17449126186,180
0,34672.20413837688,46372.20413837688,False,2488.751145937127,19128.313951188502,2,35572.20413837688,180
0,43837.59044860737,61200.0,True,19646.61030160163,17683.97956263006,1,43837.59044860737,180
0,55702.66418832023,67402.66418832022,False,14867.056457872482,1299.7281896578804,2,56602.66418832023,180
0,48875.12276224517,60575.12276224517,False,16612.85035501249,2406.775240699919,2,49775.12276224517,180
0,39864.46994947162,51564.46994947162,False,19145.405259666513,16524.113915879316,2,40764.46994947162,180
0,41157.53296586318,61200.0,True,10365.207333527844,11945.48144860682,1,41157.53296586318,180
0,43309.78505506603,55009.78505506603,False,9823.726817372532,19926.715516134485,2,44209.78505506603,180
0,44085.14915713285,61200.0,True,14957.43208184457,697.3032046764982,1,44085.14915713285,180
0,51328.5777679597,61200.0,True,7823.395321607596,5459.187497126299,1,51328.5777679597,180
0,38402.76762011076,50102.76762011076,False,708.4473683709014,6581.02730739742,2,39302.76762011076,180
0,49585.77050971751,61200.0,True,5052.981879217702,101.64279636051931,1,49585.77050971751,180
0,35814.080407146175,61200.0,True,19242.439451840997,2189.3772010890775,1,35814.080407146175,180
0,47409.018559768425,61200.0,True,17658.125382749226,10321.580408872333,1,47409.018559768425,180
0,44367.20647276726,61200.0,True,10875.578159947985,17289.85760614697,1,44367.20647276726,180
0,45850.75778917114,61200.0,True,4905.710645106691,3146.8131940505195,1,45850.75778917114,180
0,41318.56822536733,53018.56822536733,False,18601.807010194774,2116.68187657168,2,42218.56822536733,180
0,38641.260775439834,61200.0,True,19226.305763698147,9309.40017539967,1,38641.260775439834,180
0,38141.57003100561,61200.0,True,4572.503230498471,18174.026185387356,1,38141.57003100561,180
0,45047.77778725153,56747.77778725153,False,5173.76661395816,3862.657291745861,2,45947.77778725153,180
0,43630.879048623574,55330.879048623574,False,2316.8771356051534,7533.907239735975,2,44530.879048623574,180
0,47956.038462838726,59656.038462838726,False,5666.858965311632,368.5543747643494,2,48856.038462838726,180
0,50329.36090300677,62029.36090300677,False,3589.946468476668,15073.976681010383,2,51229.36090300677,180
0,37743.91827918202,61200.0,True,18945.95776512676,3327.5517386454467,1,37743.91827918202,180
0,51488.381495507376,61200.0,True,1158.4092111759658,1493.8883551570802,1,51488.381495507376,180
0,53492.91734614887,61200.0,True,8919.16614020643,12951.472868038152,1,53492.91734614887,180
0,40072.50824093289,51772.50824093289,False,16430.258948148818,7436.6705847744915,2,40972.50824093289,180
0,39607.41225488856,61200.0,True,3178.76566553513,9370.788335371686,1,39607.41225488856,180
0,38419.09917313868,61200.0,True,10540.481924237241,16518.415315997932,1,38419.09917313868,180
0,53755.405020151244,65455.405020151244,False,4601.073660628678,2626.7025281875613,2,54655.405020151244,180
0,47109.89290610041,61200.0,True,14625.401339473712,18190.49021895637,1,47109.89290610041,180
0,54324.93137653716,61200.0,True,8845.975247618206,6239.039809902609,1,54324.93137653716,180
0,53512.53310827868,65212.53310827868,False,4007.182870974253,17362.45626981062,2,54412.53310827868,180
0,42995.03371273809,61200.0,True,10864.656115799164,3184.9147655852894,1,42995.03371273809,180
0,32744.63010910501,44444.63010910501,False,9073.872692105653,10607.087874565123,2,33644.63010910501,180
0,49447.5117600913,61147.5117600913,False,18236.72069919822,19350.225272275555,2,50347.5117600913,180
0,39608.86921319827,51308.86921319827,False,11966.54530244854,12146.128965253425,2,40508.86921319827,180
0,41223.88902559489,52923.88902559489,False,3216.509381563801,13030.389336045293,2,42123.88902559489,180
0,42719.37659259592,54419.37659259592,False,19687.028148058078,2991.612853351315,2,43619.37659259592,180
0,42447.924603935775,54147.924603935775,False,19493.997037413796,14437.752558538701,2,43347.924603935775,180
0,55373.83774234845,67073.83774234845,False,18156.373059692804,14485.706162528239,2,56273.83774234845,180
0,32332.61847639059,61200.0,True,11418.090036883286,367.3527388108,1,32332.61847639059,180
0,42091.31928704285,53791.31928704285,False,15516.09471585912,18824.75008464773,2,42991.31928704285,180
0,45954.24109790112,57654.24109790112,False,1650.1706888084254,16490.280937936677,2,46854.24109790112,180
0,46637.75798146646,58337.75798146646,False,4017.1817972458834,13863.878816453618,2,47537.75798146646,180
0,36930.122212670736,61200.0,True,19030.99948710654,2484.399334561187,1,36930.122212670736,180
0,44039.552989409814,61200.0,True,12258.88349731212,5976.717726746277,1,44039.552989409814,180
0,52990.51613611808,61200.0,True,15668.454518832294,12245.159717623159,1,52990.51613611808,180
0,43581.6104586621,55281.6104586621,False,11949.517252638601,15676.65106837724,2,44481.6104586621,180
0,32828.39579601493,44528.39579601493,False,8772.144329790768,14496.531197481167,2,33728.39579601493,180
0,43050.80828574927,54750.80828574927,False,12314.840438844856,6580.348756293244,2,43950.80828574927,180
0,54646.49501075809,66346.49501075808,False,8673.106679127777,873.2331541472238,2,55546.49501075809,180
0,36791.430455822374,48491.430455822374,False,6646.292507102178,10849.57271438735,2,37691.430455822374,180
0,34766.41702510304,46466.41702510304,False,4411.222498446466,8367.995773353054,2,35666.41702510304,180
0,48367.74002920428,60067.74002920428,False,19215.61102973954,8318.147322938816,2,49267.74002920428,180
0,44894.522150393415,61200.0,True,15354.477761335605,10096.897637860357,1,44894.522150393415,180
0,43834.02032224857,55534.02032224857,False,587.8889151301458,7910.303396980305,2,44734.02032224857,180
0,45309.28388116055,57009.28388116055,False,13100.186776642171,19842.666326813447,2,46209.28388116055,180
0,42363.69949344813,54063.69949344813,False,9316.25614040497,16719.961275624188,2,43263.69949344813,180
0,50447.79164777169,62147.79164777169,False,12037.10767324017,12650.810664526121,2,51347.79164777169,180
0,42573.824457463415,54273.824457463415,False,1382.6557237323889,8743.30777633653,2,43473.824457463415,180
0,43869.01247878883,55569.01247878883,False,11588.297986870015,13252.425580166408,2,44769.01247878883,180
0,41847.46600821442,53547.46600821442,False,7980.918922742222,17159.725078454114,2,42747.46600821442,180
0,43910.74065672077,55610.74065672077,False,7933.19552687124,4740.557142166724,2,44810.74065672077,180
0,50778.21936404572,62478.21936404572,False,6617.7872597834385,8975.551476628061,2,51678.21936404572,180
0,35140.41406523128,46840.41406523128,False,11757.687422207739,18971.667097028676,2,36040.41406523128,180
0,42331.38184744145,54031.38184744145,False,12110.763152897656,7134.641060800033,2,43231.38184744145,180
0,53148.47034700983,64848.47034700983,False,8927.372930251711,17284.323553483377,2,54048.47034700983,180
0,39846.15191476194,51546.15191476194,False,19733.859607143233,2459.4161705925344,2,40746.15191476194,180
0,36684.024031379,48384.024031379,False,4494.0235394536,3600.20874945447,2,37584.024031379,180
0,36235.83267358497,47935.83267358497,False,13764.157317331908,7947.5797692880205,2,37135.83267358497,180
0,39725.134489335454,51425.134489335454,False,6462.613141405571,19461.95496140693,2,40625.134489335454,180
0,43356.456335780735,55056.456335780735,False,6853.069762418307,10644.899776525983,2,44256.456335780735,180
0,32662.69313251908,44362.69313251908,False,18796.395838536835,14657.978366826836,2,33562.69313251908,180
0,37419.7187464541,49119.7187464541,False,3123.2768958434785,4691.225866696574,2,38319.7187464541,180
0,44363.752922672254,61200.0,True,19572.625748010607,7485.935342795853,1,44363.752922672254,180
0,45582.31577766028,57282.31577766028,False,17292.176719100735,15370.387290475825,2,46482.31577766028,180
0,55068.10017294154,66768.10017294154,False,12012.190850924722,18817.5071267613,2,55968.10017294154,180
0,43755.733704324586,61200.0,True,6971.47334483941,3185.748904856103,1,43755.733704324586,180
0,45838.35840619905,57538.35840619905,False,19866.73874717257,15048.555252311451,2,46738.35840619905,180
0,40385.5893487134,52085.5893487134,False,13010.232955834315,15303.817291115693,2,41285.5893487134,180
0,46089.9046770368,61200.0,True,17557.823180826552,6343.914335307972,1,46089.9046770368,180
0,41737.45877683402,61200.0,True,12981.493175887861,6567.624557701622,1,41737.45877683402,180
0,43656.760276908906,55356.760276908906,False,7608.3940846559535,10969.994433029535,2,44556.760276908906,180
0,42799.82005980865,54499.82005980865,False,293.3411409252762,11741.234154023019,2,43699.82005980865,180
