replica,arrivals,deadlines,indicador,x,y,profits,ready_times,service_times
0,50671.78322514582,61200.0,True,11225.543951389925,15419.34359909122,1,50671.78322514582,180
0,44202.40775398246,55902.40775398246,False,8550.820367170993,508.3825348819038,2,45102.40775398246,180
0,32263.72921218764,43963.72921218764,False,12728.208225275608,6287.119621526534,2,33163.72921218764,180
0,53553.86531640406,65253.86531640406,False,4985.844582977499,8207.658460712595,2,54453.86531640406,180
0,37265.71377038889,61200.0,True,1539.59819657586,5795.0290582753605,1,37265.71377038889,180
0,54091.65295192452,65791.65295192452,False,16162.40759128834,12668.07513020847,2,54991.65295192452,180
0,51752.53633785769,61200.0,True,3731.401177720717,17851.179969799556,1,51752.53633785769,180
0,51120.795770486715,62820.795770486715,False,17921.825998469863,6360.069499437278,2,52020.795770486715,180
0,37038.824449769185,48738.824449769185,False,8542.155772525126,16360.295318449862,2,37938.824449769185,180
0,31675.193689386007,61200.0,True,10214.946051551315,8348.22006297558,1,31675.193689386007,180
0,34412.728426208494,46112.728426208494,False,6752.303428072559,18858.194078250384,2,35312.728426208494,180
0,44106.6121083638,55806.6121083638,False,14060.379177903556,7272.592047585879,2,45006.6121083638,180
0,55753.67183254121,61200.0,True,5035.645916507283,9944.97011784771,1,55753.67183254121,180
0,38421.624013372464,50121.624013372464,False,737.7389470906559,12191.286679597937,2,39321.624013372464,180
0,32750.93365537474,44450.93365537474,False,5572.929284732229,18165.317719333074,2,33650.93365537474,180
0,35020.94539181672,46720.94539181672,False,9789.05520555126,19713.009082212015,2,35920.94539181672,180
0,47832.89380196285,59532.89380196285,False,15232.392306574351,4752.750879847993,2,48732.89380196285,180
0,40768.13494452518,61200.0,True,12646.11661187159,12670.594215217894,1,40768.13494452518,180
0,33694.04141232212,45394.04141232212,False,16706.04991178476,6415.601299434717,2,34594.04141232212,180
0,32490.83593978076,44190.835939780765,False,11817.858863764835,13551.287236845648,2,33390.835939780765,180
0,43943.861316672526,55643.861316672526,False,4529.9155039587595,12903.455808188997,2,44843.861316672526,180
0,48289.78703588992,59989.78703588992,False,7734.706926010748,18734.599774734692,2,49189.78703588992,180
0,39787.912330521285,51487.912330521285,False,2269.4704248117814,18493.872365571257,2,40687.912330521285,180
0,38000.129018421925,61200.0,True,13199.68092068358,16344.444004024317,1,38000.129018421925,180
0,44370.509054050955,56070.509054050955,False,4837.045818009034,1862.0553561179843,2,45270.509054050955,180
0,54190.535040515926,61200.0,True,12662.029145465358,6780.595820974014,1,54190.535040515926,180
0,49140.722996546814,60840.722996546814,False,17942.205199051543,17741.728485302345,2,50040.722996546814,180
0,47679.19748308805,61200.0,True,1682.7992999009766,3232.5742818922754,1,47679.19748308805,180
0,46782.01230342167,61200.0,True,183.94103233259295,2029.4308573206422,1,46782.01230342167,180
0,31627.55191292471,61200.0,True,3216.161028349973,10974.675787331722,1,31627.55191292471,180
0,47929.423739465536,61200.0,True,4485.386189211195,14243.584426950718,1,47929.423739465536,180
0,39407.212665270206,51107.212665270206,False,14929.828102360483,12992.657980944294,2,40307.212665270206,180
0,48071.844885968654,61200.0,True,11366.172066709432,1873.4953565618496,1,48071.844885968654,180
0,37944.41753466593,49644.41753466593,False,4879.792867581671,19460.21109504891,2,38844.41753466593,180
0,53176.73129080385,64876.73129080385,False,12622.772519945258,15896.226070832969,2,54076.73129080385,180
0,45518.76439642053,57218.76439642053,False,9850.353876377278,3904.8597559608897,2,46418.76439642053,180
0,38575.463533509566,61200.0,True,486.3193286290768,12909.445918143356,1,38575.463533509566,180
0,54353.143599775816,66053.14359977582,False,19078.571540051747,18297.28780440897,2,55253.143599775816,180
0,31875.59578165148,43575.59578165148,False,18566.371251754506,8563.682966346287,2,32775.59578165148,180
0,55783.22342264917,61200.0,True,17060.1891093472,5888.977841391714,1,55783.22342264917,180
0,52182.62111785963,63882.62111785963,False,6338.440103125553,3389.8549337218496,2,53082.62111785963,180
0,54248.56101210698,65948.56101210698,False,13920.59593349946,11401.2234017873,2,55148.56101210698,180
0,46444.675608789825,58144.675608789825,False,19801.077002085265,2801.6803047304807,2,47344.675608789825,180
0,52820.16564784932,64520.16564784932,False,14815.37235508409,13940.31481990536,2,53720.16564784932,180
0,40559.17701073783,61200.0,True,5871.8368852898675,16187.223109570272,1,40559.17701073783,180
0,53350.222428218614,61200.0,True,18264.811051129425,10226.847977218757,1,53350.222428218614,180
0,50898.57284889264,62598.57284889264,False,12999.278615555302,14039.337545154067,2,51798.57284889264,180
0,53928.13461380267,61200.0,True,6759.903137030716,7511.65905279888,1,53928.13461380267,180
0,45552.207426207024,57252.207426207024,False,718.8454759348417,9311.960362649203,2,46452.207426207024,180
0,38462.95242671731,50162.95242671731,False,11816.665211380216,610.0049987809886,2,39362.95242671731,180
0,51489.19362402969,63189.19362402969,False,7203.812828225257,2541.2102530376956,2,52389.19362402969,180
0,50210.84334029624,61910.84334029624,False,4316.420549936864,12457.809516380004,2,51110.84334029624,180
0,32755.865824397166,44455.865824397166,False,10627.09263136296,10812.70243220213,2,33655.865824397166,180
0,49797.50160981107,61200.0,True,19517.041589250694,10326.006966023906,1,49797.50160981107,180
0,50823.0245328795,62523.0245328795,False,5416.645025241484,8779.428414112723,2,51723.0245328795,180
0,32116.023064995617,43816.02306499562,False,19252.9682935585,16719.602410244115,2,33016.02306499562,180
0,41805.6141992396,61200.0,True,3465.8864014169153,3128.740853421721,1,41805.6141992396,180
0,44846.20795235873,56546.20795235873,False,14291.918454001247,13203.947534354626,2,45746.20795235873,180
0,54703.22632011562,66403.22632011562,False,14757.93833391537,11087.081050228013,2,55603.22632011562,180
0,41696.281516995296,53396.281516995296,False,4954.619790023149,7119.453573025232,2,42596.281516995296,180
0,31862.71591346985,61200.0,True,2321.452810138325,920.052840435055,1,31862.71591346985,180
0,52287.692191467475,63987.692191467475,False,14073.157187600473,9483.476581746503,2,53187.692191467475,180
0,43446.26576533903,55146.26576533903,False,9469.435415611313,3464.037398200304,2,44346.26576533903,180
0,41183.66504585618,52883.66504585618,False,12317.001961044329,12701.873017352877,2,42083.66504585618,180
0,40603.08653542325,52303.08653542325,False,12517.198314284728,10062.725171601754,2,41503.08653542325,180
