replica,arrivals,deadlines,indicador,x,y,profits,ready_times,service_times
0,31643.27125786738,61200.0,True,19197.82028703744,8424.455579918465,1,31643.27125786738,180
0,42698.42767806423,54398.42767806423,False,9738.575270389449,13170.024526383755,2,43598.42767806423,180
0,44158.96530729694,61200.0,True,8399.005730628596,13302.763179039706,1,44158.96530729694,180
0,45705.714373795694,57405.714373795694,False,13086.451481174956,7800.001159738635,2,46605.714373795694,180
0,34635.33795871861,46335.33795871861,False,13849.61587137276,2833.6630430474775,2,35535.33795871861,180
0,45606.984234874326,57306.984234874326,False,12634.598792278868,4019.1559152718182,2,46506.984234874326,180
0,41515.33880163874,53215.33880163874,False,12118.96539051064,12230.939373143108,2,42415.33880163874,180
0,45788.86966785801,61200.0,True,10888.856610272222,13306.855902086201,1,45788.86966785801,180
0,47556.52690843671,61200.0,True,9780.900890815392,15052.075052879616,1,47556.52690843671,180
0,51704.97582426372,61200.0,True,5625.4737055928435,14205.651236115873,1,51704.97582426372,180
0,45953.70797128392,61200.0,True,9949.02194592308,15262.473599716413,1,45953.70797128392,180
0,37544.278785602895,49244.278785602895,False,564.7197785777956,3646.0040151331496,2,38444.278785602895,180
0,45579.84808611485,57279.84808611485,False,13441.8790281448,13113.521092221625,2,46479.84808611485,180
0,53842.36432107544,65542.36432107544,False,9608.518614670094,14289.311475631066,2,54742.36432107544,180
0,46049.86510107755,61200.0,True,9693.914152559828,14606.017065015072,1,46049.86510107755,180
0,46226.139704779736,57926.139704779736,False,8585.25300666098,5371.457767226237,2,47126.139704779736,180
0,40778.523370550174,52478.523370550174,False,10625.492923639044,15740.121302501466,2,41678.523370550174,180
0,39538.56474396471,51238.56474396471,False,6454.893967966265,5734.124017672377,2,40438.56474396471,180
0,34092.484643419964,45792.484643419964,False,16571.812262628922,5610.026757348574,2,34992.484643419964,180
0,51195.547170584454,62895.547170584454,False,7235.624172646783,11159.993705851979,2,52095.547170584454,180
0,52858.21100283958,61200.0,True,12965.431865743249,15155.414777185524,1,52858.21100283958,180
0,36020.14283370663,47720.14283370663,False,6245.527299690881,2196.4744955889587,2,36920.14283370663,180
0,52888.284579377214,61200.0,True,9607.52904346317,5119.580080945992,1,52888.284579377214,180
0,37571.318424198,61200.0,True,10533.85499890024,4332.49651689049,1,37571.318424198,180
0,48754.88187922089,60454.88187922089,False,7327.675857203387,13923.228970203878,2,49654.88187922089,180
0,45894.68978839371,57594.68978839371,False,5663.30048443664,2833.828711641445,2,46794.68978839371,180
0,43935.44863717786,55635.44863717786,False,13143.463997313127,11864.76948879763,2,44835.44863717786,180
0,44970.661503458454,56670.661503458454,False,5914.465558790763,3079.5819635249386,2,45870.661503458454,180
0,37991.072018138104,49691.072018138104,False,11111.986128722358,2646.2802721378157,2,38891.072018138104,180
0,46736.110309113385,58436.110309113385,False,11154.501120347471,8525.315341360252,2,47636.110309113385,180
0,54547.56120452825,61200.0,True,14929.43637950884,13937.578657622356,1,54547.56120452825,180
0,43062.5232054221,54762.5232054221,False,11536.213591341604,15026.334301377528,2,43962.5232054221,180
0,38821.69797510903,50521.69797510903,False,12401.094205095704,2821.2272897184566,2,39721.69797510903,180
0,33790.240085587975,45490.240085587975,False,12559.71582954552,13324.573503825042,2,34690.240085587975,180
0,42687.98552779948,61200.0,True,11353.79398766828,807.0264623213807,1,42687.98552779948,180
0,47577.82149686292,59277.82149686292,False,12266.011999437578,15417.000807126748,2,48477.82149686292,180
0,50341.03061907232,62041.03061907232,False,13895.812307627482,4933.188289311142,2,51241.03061907232,180
0,34239.931153192025,61200.0,True,8261.959521326587,17969.21393344581,1,34239.931153192025,180
