replica,arrivals,deadlines,indicador,x,y,profits,ready_times,service_times
0,40984.631251442115,52684.631251442115,False,17783.051698218205,12349.133492915777,2,41884.631251442115,180
0,43509.754302240704,55209.754302240704,False,14473.467433678545,14292.425531958268,2,44409.754302240704,180
0,47600.90743370712,59300.90743370712,False,5627.5952192550385,5065.3172759118,2,48500.90743370712,180
0,41029.13573715851,61200.0,True,16601.18990803636,8768.70300031283,1,41029.13573715851,180
0,31986.78092406318,43686.780924063176,False,882.9369681621433,2326.155007858007,2,32886.780924063176,180
0,40426.537876209215,52126.537876209215,False,6699.665012950772,4608.970339558853,2,41326.537876209215,180
0,44763.268092999795,61200.0,True,8078.668222181553,7542.496473207324,1,44763.268092999795,180
0,40370.81168559014,52070.81168559014,False,13534.603062206641,10241.729428379254,2,41270.81168559014,180
0,35435.12117419232,61200.0,True,15647.06243672048,8225.132899637041,1,35435.12117419232,180
0,39925.79416093599,51625.79416093599,False,17761.541666029774,10942.130061311453,2,40825.79416093599,180
0,42558.171061251574,54258.171061251574,False,6634.791482139815,13496.301223208735,2,43458.171061251574,180
0,34428.485329907715,46128.485329907715,False,12076.001404597646,9359.437604382216,2,35328.485329907715,180
0,45886.38366790244,61200.0,True,7066.241215263978,5782.987751123886,1,45886.38366790244,180
0,45313.70871267937,57013.70871267937,False,18205.631032453493,5977.513994213629,2,46213.70871267937,180
0,41171.471083394856,52871.471083394856,False,2758.2700524977727,5460.40804771253,2,42071.471083394856,180
0,54177.27700415918,61200.0,True,15290.795661436985,10327.677851535576,1,54177.27700415918,180
0,46172.825602103345,61200.0,True,3657.5394709149587,14392.776333282512,1,46172.825602103345,180
0,53833.55082967964,65533.55082967964,False,14431.96748812963,7762.790804321375,2,54733.55082967964,180
0,41398.35956961494,61200.0,True,1806.2320332186027,17197.45299935299,1,41398.35956961494,180
0,49017.427204064305,61200.0,True,18102.90170735161,7430.491365593155,1,49017.427204064305,180
0,47263.17986522051,61200.0,True,17694.98185697636,12896.162120404182,1,47263.17986522051,180
0,43472.03713013791,61200.0,True,13601.926416964929,8246.936170903407,1,43472.03713013791,180
0,34073.327050132015,61200.0,True,3908.4467740418995,3240.230846168657,1,34073.327050132015,180
0,35263.36666735266,61200.0,True,12785.517447169515,9368.224572178993,1,35263.36666735266,180
0,50384.0501456221,62084.0501456221,False,15586.754651006886,11366.265310020768,2,51284.0501456221,180
0,43541.794727008695,55241.794727008695,False,14215.709814361522,9022.491965026316,2,44441.794727008695,180
0,53697.28160322381,61200.0,True,13568.49224529923,8591.853732483225,1,53697.28160322381,180
0,42871.70271225566,54571.70271225566,False,7583.2883821490595,234.8720076737509,2,43771.70271225566,180
0,32032.10614356624,43732.10614356624,False,2165.654809987928,4794.720573019646,2,32932.10614356624,180
0,48091.962514760125,61200.0,True,0.0,17801.22204414569,1,48091.962514760125,180
0,50171.39387125098,61200.0,True,4462.542212116677,3836.559316097595,1,50171.39387125098,180
0,55334.26384011071,67034.26384011071,False,14514.792432173046,10281.31849649233,2,56234.26384011071,180
0,42624.02933338612,61200.0,True,15875.48609900396,13950.633912992045,1,42624.02933338612,180
0,43676.74811341884,61200.0,True,17095.07530145278,12474.55487761515,1,43676.74811341884,180
0,41000.023039908156,52700.023039908156,False,12609.967511517738,12812.801134508607,2,41900.023039908156,180
0,31909.529422472264,43609.52942247226,False,3196.8594733580985,12894.476125885656,2,32809.52942247226,180
0,45868.56394668113,57568.56394668113,False,2969.7574889387724,4760.900691098323,2,46768.56394668113,180
0,41157.00380294301,61200.0,True,18537.02501832141,12300.149219290053,1,41157.00380294301,180
0,40504.07216618821,52204.07216618821,False,15610.041729363025,14785.288790479368,2,41404.07216618821,180
0,41845.76571986428,53545.76571986428,False,16486.528119039085,13357.94173175818,2,42745.76571986428,180
0,40360.25913103181,52060.25913103181,False,15923.24518283055,14889.817281402644,2,41260.25913103181,180
0,34349.62055192386,46049.62055192386,False,4005.177188157996,9635.106656865299,2,35249.62055192386,180
0,51100.17883159805,61200.0,True,15241.953129066871,11039.359393349869,1,51100.17883159805,180
0,41608.354147729035,53308.354147729035,False,15414.2599101281,7939.952504503216,2,42508.354147729035,180
0,45222.61936597985,56922.61936597985,False,1561.4824439110712,5587.63196762951,2,46122.61936597985,180
0,40271.55441680282,51971.55441680282,False,10054.443507331911,6404.596247809131,2,41171.55441680282,180
0,44296.094542553576,55996.094542553576,False,14859.436289085728,4947.0645579046595,2,45196.094542553576,180
0,48451.07161035206,60151.07161035206,False,2905.445730586347,14481.875812825643,2,49351.07161035206,180
0,45408.65445928171,57108.65445928171,False,8079.053617625658,4813.972273983372,2,46308.65445928171,180
0,51676.730151695956,61200.0,True,4089.0151196865513,17533.694325301993,1,51676.730151695956,180
0,40794.48737546966,61200.0,True,16439.96635049937,2787.8790504571534,1,40794.48737546966,180
0,55723.08211058513,67423.08211058512,False,4288.678620238917,11690.053091725593,2,56623.08211058513,180
0,43784.60705079089,61200.0,True,16753.97362652751,8851.697571408278,1,43784.60705079089,180
